搜索词,ID,项目名称,造价(百万),项目阶段,省份,城市,公布时间,区域,建面(㎡),行业分类,纬度,经度
供水,1855719,宁夏吴忠市同划字2023-12号豫海镇兴隆村，兴隆乡李堡村，豫海镇城北村(羊绒产业园)，宁夏农垦长山头农场(小洪沟水源地西南)，中心林场(小洪沟水源地西南)公用设施用地项目(清水河流域城乡供水工程(同心段))(宁夏水投清水河城乡供水有限公司),,未确定,宁夏省,吴忠市,2023-08-16,华西区,,公用事业设施,37.9970759,106.1943085
供水,1783515,苏州市域供水互联互通工程(太仓段) (苏州市水务投资建设有限公司) v.3,200.0,主体工程中标/开工,江苏省,苏州市,2023-08-15,华东区,,公用事业设施/基础建设,31.3016935,120.5810725
供水,1464027,南康润泉龙华集中供水工程扩建二期项目(EPC)(江西省南康润泉供水有限公司),80.0,构思,江西省,赣州市,2023-08-15,华南区,,公用事业设施/基础建设,25.703866,115.348216
供水,1854991,贵州省贵阳市双流镇凉水井村(阳县经开区茶场片区园区一期供水工程)(贵州开阳经开产业投资发展有限公司),,未确定,贵州省,贵阳市,2023-08-15,华西区,,公用事业设施,26.6499922,106.6246178
供水,1644786,城乡供水一体化一期项目（投资人+EPC）(永胜县水务局) v.2,600.42,设计,云南省,丽江市,2023-08-15,华西区,,公用事业设施/电力,26.8595868,100.2249797
供水,1767064,禄劝县城乡供水一体化项目 (禄劝彝族苗族自治县水务局) v.2,340.0,设计,云南省,昆明市,2023-08-15,华西区,,公用事业设施/基础建设,25.0363006,102.7086139
供水,1446232,三门峡市湖滨区山口水库交口水厂供水保障工程 (三门峡市湖滨区水利局),50.0,室内装修/封顶后分包工程,河南省,三门峡市,2023-08-14,华北区,8000.0,公用事业设施/办公楼/基础建设,34.4228647,111.0489969
供水,1833770,合肥五水厂一、二期深度处理工程 (合肥供水集团有限公司) v.2,500.0,设计,安徽省,合肥市,2023-08-11,华东区,,公用事业设施,31.8665676,117.281428
供水,1851554,花源自来水厂供水能力提升项目(四川省成都市新津区花源自来水有限公司),100.0,构思,四川省,成都市,2023-08-11,华西区,,公用事业设施/基础建设,30.6598628,104.0633717
供水,1631983,乐陵市城乡供水能力提升工程项目(乐陵市水利局),100.0,主体工程中标/开工,山东省,德州市,2023-08-10,华东区,,公用事业设施/基础建设,37.4363704,116.3534091
供水,1814603,涟源市湄塘口集中供水改扩建工程项目 (涟源市水利局),158.0,构思,湖南省,娄底市,2023-08-10,华南区,,公用事业设施,27.6995215,111.9890658
供水,1657467,黄三角农高区工业供水项目(山东省黄河三角洲建设投资集团有限公司) v.3,270.0,主体工程中标/开工,山东省,东营市,2023-08-10,华东区,,公用事业设施,37.4334738,118.6689349
供水,1851179,内蒙古通辽市奈曼旗奈划-2023-14号白音他拉苏木宝音路东侧、当海街北侧公用设施用地项目(奈曼旗工业园区C区集中供水厂建设项目)(奈曼旗净昊排水有限责任公司),,未确定,内蒙古,通辽市,2023-08-10,华北区,,公用事业设施,43.6151762,122.2601035
供水,1848856,叙永县北部片区城乡供水一体化项目(叙永县城乡供水有限公司),200.0,主体工程中标/开工,四川省,泸州市,2023-08-10,华西区,,公用事业设施,28.5297899,105.5382725
供水,1851181,内蒙古通辽市奈曼旗奈划-2023-14号白音他拉苏木铁骑王路西侧公用设施用地项目(奈曼旗工业园区C区集中供水厂建设项目)(奈曼旗净昊排水有限责任公司),,未确定,内蒙古,通辽市,2023-08-10,华北区,,公用事业设施,43.6151762,122.2601035
供水,1851158,福建省宁德市2023-H004号寿宁县鳌阳镇茗溪社区公用设施用地项目( 寿宁县城乡供水一体化一期项目新建供水工程(鳌阳镇)建设项目)(福建省水利投资集团(寿宁)水务有限公司),,未确定,福建省,宁德市,2023-08-10,华南区,,公用事业设施,27.0143281,119.4385501
供水,1849017,万年县城乡供水一体化项目张家山水厂工程及群英管网延伸工程(万年县万绿水务有限公司),240.4,文件草议,江西省,上饶市,2023-08-10,华南区,,公用事业设施/基础建设,28.7435852,117.40539
供水,1210784,綦江区庆江片区供水(一期)工程 (重庆市綦南给排水有限公司) v.3,120.0,主体工程中标/开工,重庆,綦江区,2023-08-09,华西区,,公用事业设施/基础建设,28.8962474,106.7298355
供水,1849271,焦作市中站区城乡一体化供水及生态补水工程 (焦作市中财投资有限公司),300.0,施工单位招标,河南省,焦作市,2023-08-09,华北区,,公用事业设施,35.1375,113.143889
